USAF,WBAN_x,YEAR,MONTH,TEMP,DEWP,WDSP,MAX,MIN,DAY,WBAN_y,CTRY,LAT,LON,ELEV(M),LBL
010840,99999.0,2019.0,3.0,21.0,15.6,3.9,30.9,4.3,16.0,99999,NO,69.45,30.033,27.0,"PASVIK, NO<br>Elevation: 27.0 m"
010840,99999.0,2019.0,4.0,30.950000000000003,23.85,2.8,38.4,21.700000000000003,8.5,99999,NO,69.45,30.033,27.0,"PASVIK, NO<br>Elevation: 27.0 m"
010860,99999.0,2019.0,1.0,20.5,17.1,12.5,24.3,15.8,16.0,99999,NO,70.6,29.693,149.4,"BATSFJORD, NO<br>Elevation: 149.4 m"
010860,99999.0,2019.0,2.0,18.75,14.100000000000001,12.55,24.0,13.1,14.5,99999,NO,70.6,29.693,149.4,"BATSFJORD, NO<br>Elevation: 149.4 m"
010860,99999.0,2019.0,3.0,22.4,17.7,15.3,27.0,15.8,16.0,99999,NO,70.6,29.693,149.4,"BATSFJORD, NO<br>Elevation: 149.4 m"
010860,99999.0,2019.0,4.0,27.3,21.950000000000003,14.65,32.8,23.1,8.5,99999,NO,70.6,29.693,149.4,"BATSFJORD, NO<br>Elevation: 149.4 m"
010880,99999.0,2019.0,1.0,20.5,17.2,10.9,25.9,16.2,16.0,99999,NO,70.067,29.85,39.0,"VADSO, NO<br>Elevation: 39.0 m"
010880,99999.0,2019.0,2.0,19.55,15.05,10.7,25.700000000000003,11.95,14.5,99999,NO,70.067,29.85,39.0,"VADSO, NO<br>Elevation: 39.0 m"
010880,99999.0,2019.0,3.0,24.4,18.6,12.8,30.2,18.7,16.0,99999,NO,70.067,29.85,39.0,"VADSO, NO<br>Elevation: 39.0 m"
010880,99999.0,2019.0,4.0,30.7,24.35,12.850000000000001,35.75,25.35,8.5,99999,NO,70.067,29.85,39.0,"VADSO, NO<br>Elevation: 39.0 m"
010882,99999.0,2019.0,1.0,19.0,15.6,6.8,23.0,12.2,16.0,99999,NO,62.578,11.342,626.1,"ROROS, NO<br>Elevation: 626.1 m"
010882,99999.0,2019.0,2.0,25.799999999999997,22.55,6.45,32.0,19.4,14.5,99999,NO,62.578,11.342,626.1,"ROROS, NO<br>Elevation: 626.1 m"
010882,99999.0,2019.0,3.0,25.2,20.2,7.9,30.2,19.4,16.0,99999,NO,62.578,11.342,626.1,"ROROS, NO<br>Elevation: 626.1 m"
010882,99999.0,2019.0,4.0,26.95,15.899999999999999,5.7,37.4,9.5,8.5,99999,NO,62.578,11.342,626.1,"ROROS, NO<br>Elevation: 626.1 m"
010890,99999.0,2019.0,1.0,14.2,11.2,6.2,21.2,3.2,16.0,99999,NO,69.726,29.893,86.3,"HOYBUKTMOEN, NO<br>Elevation: 86.3 m"
010890,99999.0,2019.0,2.0,15.55,12.399999999999999,7.3,21.7,8.35,14.5,99999,NO,69.726,29.893,86.3,"HOYBUKTMOEN, NO<br>Elevation: 86.3 m"
010890,99999.0,2019.0,3.0,23.1,15.6,10.1,29.1,12.2,16.0,99999,NO,69.726,29.893,86.3,"HOYBUKTMOEN, NO<br>Elevation: 86.3 m"
010890,99999.0,2019.0,4.0,30.4,23.4,9.2,34.05,26.05,8.5,99999,NO,69.726,29.893,86.3,"HOYBUKTMOEN, NO<br>Elevation: 86.3 m"
010920,99999.0,2019.0,1.0,25.9,19.6,12.4,29.8,21.7,16.0,99999,NO,70.7,30.083,9.0,"MAKKAUR FYR, NO<br>Elevation: 9.0 m"
010920,99999.0,2019.0,2.0,24.85,17.25,13.95,28.75,19.6,14.5,99999,NO,70.7,30.083,9.0,"MAKKAUR FYR, NO<br>Elevation: 9.0 m"
010920,99999.0,2019.0,3.0,28.1,19.2,15.9,31.3,21.7,16.0,99999,NO,70.7,30.083,9.0,"MAKKAUR FYR, NO<br>Elevation: 9.0 m"
010920,99999.0,2019.0,4.0,31.15,24.200000000000003,14.55,35.45,27.05,8.5,99999,NO,70.7,30.083,9.0,"MAKKAUR FYR, NO<br>Elevation: 9.0 m"
010980,99999.0,2019.0,1.0,26.2,20.8,11.2,30.4,22.8,16.0,99999,NO,70.367,31.1,15.0,"VARDO, NO<br>Elevation: 15.0 m"
010980,99999.0,2019.0,2.0,24.65,17.700000000000003,13.399999999999999,28.049999999999997,19.4,14.5,99999,NO,70.367,31.1,15.0,"VARDO, NO<br>Elevation: 15.0 m"
010980,99999.0,2019.0,3.0,27.6,21.0,13.5,30.9,22.5,16.0,99999,NO,70.367,31.1,15.0,"VARDO, NO<br>Elevation: 15.0 m"
010980,99999.0,2019.0,4.0,31.450000000000003,24.95,13.9,34.15,28.200000000000003,8.5,99999,NO,70.367,31.1,15.0,"VARDO, NO<br>Elevation: 15.0 m"
010990,99999.0,2019.0,1.0,25.6,20.1,15.6,30.4,20.3,16.0,99999,NO,70.355,31.045,12.8,"VARDO AP / SVARTNES, NO<br>Elevation: 12.8 m"
010990,99999.0,2019.0,2.0,23.1,16.75,16.3,29.2,17.95,14.5,99999,NO,70.355,31.045,12.8,"VARDO AP / SVARTNES, NO<br>Elevation: 12.8 m"
010990,99999.0,2019.0,3.0,25.8,18.9,16.6,29.5,19.2,16.0,99999,NO,70.355,31.045,12.8,"VARDO AP / SVARTNES, NO<br>Elevation: 12.8 m"
010990,99999.0,2019.0,4.0,30.35,23.25,16.0,34.95,25.15,8.5,99999,NO,70.355,31.045,12.8,"VARDO AP / SVARTNES, NO<br>Elevation: 12.8 m"
011020,99999.0,2019.0,2.0,42.9,37.8,26.0,45.1,40.1,24.0,99999,NO,65.2,11.0,16.0,"SKLINNA FYR, NO<br>Elevation: 16.0 m"
011025,99999.0,2019.0,1.0,36.5,28.2,23.5,39.2,32.0,16.0,99999,NO,65.333,7.317,80.0,"HEIDRUN, NO<br>Elevation: 80.0 m"
011025,99999.0,2019.0,2.0,39.1,31.1,28.1,43.7,37.4,14.5,99999,NO,65.333,7.317,80.0,"HEIDRUN, NO<br>Elevation: 80.0 m"
011025,99999.0,2019.0,3.0,36.7,24.7,24.0,39.2,33.8,16.0,99999,NO,65.333,7.317,80.0,"HEIDRUN, NO<br>Elevation: 80.0 m"
011025,99999.0,2019.0,4.0,39.55,26.7,15.5,41.9,38.3,8.5,99999,NO,65.333,7.317,80.0,"HEIDRUN, NO<br>Elevation: 80.0 m"
011050,99999.0,2019.0,1.0,27.8,23.2,13.6,30.2,26.2,16.0,99999,NO,68.367,15.95,8.0,"ROTVAER, NO<br>Elevation: 8.0 m"
011050,99999.0,2019.0,2.0,30.15,24.45,16.4,34.95,26.5,14.5,99999,NO,68.367,15.95,8.0,"ROTVAER, NO<br>Elevation: 8.0 m"
011050,99999.0,2019.0,3.0,30.4,22.6,13.9,34.3,27.9,16.0,99999,NO,68.367,15.95,8.0,"ROTVAER, NO<br>Elevation: 8.0 m"
011050,99999.0,2019.0,4.0,35.3,26.3,10.350000000000001,38.6,32.35,8.5,99999,NO,68.367,15.95,8.0,"ROTVAER, NO<br>Elevation: 8.0 m"
011070,99999.0,2019.0,1.0,32.1,24.8,15.1,35.1,28.2,16.0,99999,NO,67.517,12.1,4.0,"ROST (NOR-AFB), NO<br>Elevation: 4.0 m"
011070,99999.0,2019.0,2.0,34.85,29.05,18.65,37.849999999999994,31.700000000000003,14.5,99999,NO,67.517,12.1,4.0,"ROST (NOR-AFB), NO<br>Elevation: 4.0 m"
011070,99999.0,2019.0,3.0,34.1,26.5,17.4,36.5,30.4,16.0,99999,NO,67.517,12.1,4.0,"ROST (NOR-AFB), NO<br>Elevation: 4.0 m"
011070,99999.0,2019.0,4.0,38.849999999999994,30.200000000000003,9.55,41.55,34.9,8.5,99999,NO,67.517,12.1,4.0,"ROST (NOR-AFB), NO<br>Elevation: 4.0 m"
011080,99999.0,2019.0,1.0,29.5,9999.9,11.9,33.6,25.5,16.0,99999,NO,65.7,11.85,9.1,"VEGA-VALLSJO, NO<br>Elevation: 9.1 m"
011080,99999.0,2019.0,2.0,34.55,9999.9,13.6,38.0,28.4,14.5,99999,NO,65.7,11.85,9.1,"VEGA-VALLSJO, NO<br>Elevation: 9.1 m"
011080,99999.0,2019.0,3.0,34.4,9999.9,12.6,37.0,30.0,16.0,99999,NO,65.7,11.85,9.1,"VEGA-VALLSJO, NO<br>Elevation: 9.1 m"
011080,99999.0,2019.0,4.0,38.25,9999.9,6.550000000000001,43.7,29.4,8.5,99999,NO,65.7,11.85,9.1,"VEGA-VALLSJO, NO<br>Elevation: 9.1 m"
011120,99999.0,2019.0,1.0,29.4,25.6,9.1,33.8,26.6,16.0,99999,NO,65.461,12.218,7.6,"BRONNOY, NO<br>Elevation: 7.6 m"
011120,99999.0,2019.0,2.0,34.55,27.7,12.7,39.2,29.85,14.5,99999,NO,65.461,12.218,7.6,"BRONNOY, NO<br>Elevation: 7.6 m"
011120,99999.0,2019.0,3.0,34.5,26.1,9.3,39.2,30.0,16.0,99999,NO,65.461,12.218,7.6,"BRONNOY, NO<br>Elevation: 7.6 m"
011120,99999.0,2019.0,4.0,39.3,23.85,6.7,44.400000000000006,30.9,8.5,99999,NO,65.461,12.218,7.6,"BRONNOY, NO<br>Elevation: 7.6 m"
011150,99999.0,2019.0,1.0,31.5,24.3,17.4,34.9,28.4,16.0,99999,NO,66.767,12.483,13.0,"MYKEN, NO<br>Elevation: 13.0 m"
011150,99999.0,2019.0,2.0,35.650000000000006,28.950000000000003,19.5,38.65,31.5,14.5,99999,NO,66.767,12.483,13.0,"MYKEN, NO<br>Elevation: 13.0 m"
011150,99999.0,2019.0,3.0,34.3,24.9,18.8,36.0,31.6,16.0,99999,NO,66.767,12.483,13.0,"MYKEN, NO<br>Elevation: 13.0 m"
011150,99999.0,2019.0,4.0,38.8,28.65,11.75,40.6,35.95,8.5,99999,NO,66.767,12.483,13.0,"MYKEN, NO<br>Elevation: 13.0 m"
011160,99999.0,2019.0,1.0,28.2,24.4,6.5,33.8,23.0,16.0,99999,NO,65.95,12.467,17.1,"STOKKA, NO<br>Elevation: 17.1 m"
011160,99999.0,2019.0,2.0,34.099999999999994,26.65,9.3,38.400000000000006,28.4,14.5,99999,NO,65.95,12.467,17.1,"STOKKA, NO<br>Elevation: 17.1 m"
011160,99999.0,2019.0,3.0,33.5,24.5,9.1,37.4,28.8,16.0,99999,NO,65.95,12.467,17.1,"STOKKA, NO<br>Elevation: 17.1 m"
011160,99999.0,2019.0,4.0,38.65,23.0,6.45,43.45,30.65,8.5,99999,NO,65.95,12.467,17.1,"STOKKA, NO<br>Elevation: 17.1 m"
011210,99999.0,2019.0,1.0,30.3,24.2,15.0,34.0,27.0,16.0,99999,NO,66.367,12.617,10.0,"SOLVAER III, NO<br>Elevation: 10.0 m"
011210,99999.0,2019.0,2.0,35.150000000000006,27.05,16.549999999999997,38.349999999999994,30.2,14.5,99999,NO,66.367,12.617,10.0,"SOLVAER III, NO<br>Elevation: 10.0 m"
011210,99999.0,2019.0,3.0,34.0,25.1,14.0,36.7,31.3,16.0,99999,NO,66.367,12.617,10.0,"SOLVAER III, NO<br>Elevation: 10.0 m"
011210,99999.0,2019.0,4.0,38.599999999999994,27.7,8.15,41.4,34.5,8.5,99999,NO,66.367,12.617,10.0,"SOLVAER III, NO<br>Elevation: 10.0 m"
011220,99999.0,2019.0,1.0,19.4,16.0,2.9,23.4,14.2,16.0,99999,NO,65.784,13.215,72.2,"KJAERSTAD, NO<br>Elevation: 72.2 m"
011220,99999.0,2019.0,2.0,30.1,25.2,5.1,33.9,21.450000000000003,14.5,99999,NO,65.784,13.215,72.2,"KJAERSTAD, NO<br>Elevation: 72.2 m"
011220,99999.0,2019.0,3.0,29.5,21.6,4.4,36.7,22.3,16.0,99999,NO,65.784,13.215,72.2,"KJAERSTAD, NO<br>Elevation: 72.2 m"
011220,99999.0,2019.0,4.0,35.1,18.5,3.4,42.599999999999994,23.25,8.5,99999,NO,65.784,13.215,72.2,"KJAERSTAD, NO<br>Elevation: 72.2 m"
011410,99999.0,2019.0,1.0,27.1,21.7,8.0,31.6,24.1,16.0,99999,NO,68.15,13.617,26.0,"LEKNES, NO<br>Elevation: 26.0 m"
011410,99999.0,2019.0,2.0,31.45,23.200000000000003,10.5,35.5,25.0,14.5,99999,NO,68.15,13.617,26.0,"LEKNES, NO<br>Elevation: 26.0 m"
011410,99999.0,2019.0,3.0,29.9,22.2,9.5,35.6,22.3,16.0,99999,NO,68.15,13.617,26.0,"LEKNES, NO<br>Elevation: 26.0 m"
011410,99999.0,2019.0,4.0,35.3,28.2,4.75,40.55,27.85,8.5,99999,NO,68.15,13.617,26.0,"LEKNES, NO<br>Elevation: 26.0 m"
011460,99999.0,2019.0,1.0,20.6,18.3,3.4,24.6,17.4,16.0,99999,NO,66.233,13.883,5.0,"SKAMDAL, NO<br>Elevation: 5.0 m"
011460,99999.0,2019.0,2.0,29.45,24.1,4.800000000000001,33.349999999999994,24.55,14.5,99999,NO,66.233,13.883,5.0,"SKAMDAL, NO<br>Elevation: 5.0 m"
011460,99999.0,2019.0,3.0,30.8,20.8,4.3,34.0,26.1,16.0,99999,NO,66.233,13.883,5.0,"SKAMDAL, NO<br>Elevation: 5.0 m"
011460,99999.0,2019.0,4.0,35.75,21.75,2.55,41.65,28.0,8.5,99999,NO,66.233,13.883,5.0,"SKAMDAL, NO<br>Elevation: 5.0 m"
011470,99999.0,2019.0,1.0,18.6,15.7,5.7,24.3,11.7,16.0,99999,NO,65.833,14.183,406.0,"VARNTRESK, NO<br>Elevation: 406.0 m"
011470,99999.0,2019.0,2.0,25.5,20.3,7.800000000000001,29.8,18.5,14.5,99999,NO,65.833,14.183,406.0,"VARNTRESK, NO<br>Elevation: 406.0 m"
011470,99999.0,2019.0,3.0,25.3,17.3,6.5,29.5,19.4,16.0,99999,NO,65.833,14.183,406.0,"VARNTRESK, NO<br>Elevation: 406.0 m"
011470,99999.0,2019.0,4.0,28.95,17.700000000000003,3.45,36.3,18.4,8.5,99999,NO,65.833,14.183,406.0,"VARNTRESK, NO<br>Elevation: 406.0 m"
011500,99999.0,2019.0,1.0,13.6,8.0,3.1,17.1,7.7,16.0,99999,NO,66.5,14.95,251.0,"HJARTASEN, NO<br>Elevation: 251.0 m"
011500,99999.0,2019.0,2.0,23.35,18.75,4.1,31.35,15.0,14.5,99999,NO,66.5,14.95,251.0,"HJARTASEN, NO<br>Elevation: 251.0 m"
011500,99999.0,2019.0,3.0,24.5,15.6,4.1,30.9,16.0,16.0,99999,NO,66.5,14.95,251.0,"HJARTASEN, NO<br>Elevation: 251.0 m"
011500,99999.0,2019.0,4.0,30.799999999999997,18.35,3.8499999999999996,38.05,18.05,8.5,99999,NO,66.5,14.95,251.0,"HJARTASEN, NO<br>Elevation: 251.0 m"
011510,99999.0,2019.0,1.0,17.2,9.6,3.7,21.2,8.6,16.0,99999,NO,66.367,14.3,70.0,"MOIRANA, NO<br>Elevation: 70.0 m"
011510,99999.0,2019.0,2.0,25.799999999999997,21.4,5.8,34.15,19.75,14.5,99999,NO,66.367,14.3,70.0,"MOIRANA, NO<br>Elevation: 70.0 m"
011510,99999.0,2019.0,3.0,27.0,16.6,5.6,36.3,15.8,16.0,99999,NO,66.367,14.3,70.0,"MOIRANA, NO<br>Elevation: 70.0 m"
011510,99999.0,2019.0,4.0,34.4,21.6,3.75,41.6,22.200000000000003,8.5,99999,NO,66.367,14.3,70.0,"MOIRANA, NO<br>Elevation: 70.0 m"
011520,99999.0,2019.0,1.0,25.4,20.8,15.6,29.5,21.2,16.0,99999,NO,67.269,14.365,12.8,"BODO, NO<br>Elevation: 12.8 m"
011520,99999.0,2019.0,2.0,32.65,23.450000000000003,18.2,36.599999999999994,26.95,14.5,99999,NO,67.269,14.365,12.8,"BODO, NO<br>Elevation: 12.8 m"
011520,99999.0,2019.0,3.0,31.7,21.2,15.1,35.6,27.3,16.0,99999,NO,67.269,14.365,12.8,"BODO, NO<br>Elevation: 12.8 m"
011520,99999.0,2019.0,4.0,35.95,26.35,9.85,40.55,30.549999999999997,8.5,99999,NO,67.269,14.365,12.8,"BODO, NO<br>Elevation: 12.8 m"
011600,99999.0,2019.0,1.0,30.0,23.7,11.9,33.3,27.0,16.0,99999,NO,68.15,14.65,11.0,"SKROVA FYR, NO<br>Elevation: 11.0 m"
011600,99999.0,2019.0,2.0,32.95,25.65,15.350000000000001,37.150000000000006,27.75,14.5,99999,NO,68.15,14.65,11.0,"SKROVA FYR, NO<br>Elevation: 11.0 m"
011600,99999.0,2019.0,3.0,31.9,23.6,12.5,35.1,28.8,16.0,99999,NO,68.15,14.65,11.0,"SKROVA FYR, NO<br>Elevation: 11.0 m"
011600,99999.0,2019.0,4.0,36.45,28.55,8.2,40.45,33.45,8.5,99999,NO,68.15,14.65,11.0,"SKROVA FYR, NO<br>Elevation: 11.0 m"
011610,99999.0,2019.0,1.0,27.0,21.7,10.9,30.4,24.4,16.0,99999,NO,68.25,14.667,9.0,"SVOLVAER/HELLE, NO<br>Elevation: 9.0 m"
011610,99999.0,2019.0,2.0,31.65,23.7,11.45,34.95,26.6,14.5,99999,NO,68.25,14.667,9.0,"SVOLVAER/HELLE, NO<br>Elevation: 9.0 m"
011610,99999.0,2019.0,3.0,30.8,22.2,10.2,36.0,25.9,16.0,99999,NO,68.25,14.667,9.0,"SVOLVAER/HELLE, NO<br>Elevation: 9.0 m"
011610,99999.0,2019.0,4.0,35.55,27.55,6.550000000000001,39.7,31.9,8.5,99999,NO,68.25,14.667,9.0,"SVOLVAER/HELLE, NO<br>Elevation: 9.0 m"
011620,99999.0,2019.0,1.0,26.1,19.9,8.7,30.2,18.9,16.0,99999,NO,68.583,15.017,3.0,"STORKMARKNES/SKAGEN, NO<br>Elevation: 3.0 m"
011620,99999.0,2019.0,2.0,30.55,23.45,10.5,34.900000000000006,25.450000000000003,14.5,99999,NO,68.583,15.017,3.0,"STORKMARKNES/SKAGEN, NO<br>Elevation: 3.0 m"
011620,99999.0,2019.0,3.0,29.5,21.3,10.0,35.6,20.5,16.0,99999,NO,68.583,15.017,3.0,"STORKMARKNES/SKAGEN, NO<br>Elevation: 3.0 m"
011620,99999.0,2019.0,4.0,35.25,27.8,5.65,40.35,27.85,8.5,99999,NO,68.583,15.017,3.0,"STORKMARKNES/SKAGEN, NO<br>Elevation: 3.0 m"
011670,99999.0,2019.0,1.0,26.1,33.7,6.3,29.3,21.9,16.0,99999,NO,68.7,15.417,3.0,"SORTLAND, NO<br>Elevation: 3.0 m"
011670,99999.0,2019.0,2.0,29.65,27.05,6.8,33.6,23.55,14.5,99999,NO,68.7,15.417,3.0,"SORTLAND, NO<br>Elevation: 3.0 m"
011670,99999.0,2019.0,3.0,29.3,28.1,6.7,33.8,23.5,16.0,99999,NO,68.7,15.417,3.0,"SORTLAND, NO<br>Elevation: 3.0 m"
011670,99999.0,2019.0,4.0,34.1,28.95,6.199999999999999,39.4,29.9,8.5,99999,NO,68.7,15.417,3.0,"SORTLAND, NO<br>Elevation: 3.0 m"
011690,99999.0,2019.0,1.0,16.3,9.4,999.9,20.5,10.2,16.0,99999,NO,66.933,15.317,37.0,"SALTDAL-NORDNES, NO<br>Elevation: 37.0 m"
011690,99999.0,2019.0,2.0,25.55,22.950000000000003,999.9,32.35,16.85,14.5,99999,NO,66.933,15.317,37.0,"SALTDAL-NORDNES, NO<br>Elevation: 37.0 m"
011690,99999.0,2019.0,3.0,26.5,19.9,999.9,34.2,16.2,16.0,99999,NO,66.933,15.317,37.0,"SALTDAL-NORDNES, NO<br>Elevation: 37.0 m"
011690,99999.0,2019.0,4.0,34.099999999999994,25.15,999.9,41.45,24.2,8.5,99999,NO,66.933,15.317,37.0,"SALTDAL-NORDNES, NO<br>Elevation: 37.0 m"
011830,99999.0,2019.0,1.0,20.4,16.5,4.4,25.3,12.2,16.0,99999,NO,68.491,16.678,25.6,"EVENES, NO<br>Elevation: 25.6 m"
011830,99999.0,2019.0,2.0,25.25,21.450000000000003,6.2,33.0,16.9,14.5,99999,NO,68.491,16.678,25.6,"EVENES, NO<br>Elevation: 25.6 m"
011830,99999.0,2019.0,3.0,27.0,18.5,5.9,34.5,18.7,16.0,99999,NO,68.491,16.678,25.6,"EVENES, NO<br>Elevation: 25.6 m"
011830,99999.0,2019.0,4.0,33.150000000000006,24.65,5.449999999999999,39.400000000000006,25.8,8.5,99999,NO,68.491,16.678,25.6,"EVENES, NO<br>Elevation: 25.6 m"
011990,99999.0,2019.0,1.0,1.0,-1.9,11.4,9.7,-7.8,16.0,99999,NO,68.75,23.533,382.0,"SIHCCAJAVRI, NO<br>Elevation: 382.0 m"
011990,99999.0,2019.0,2.0,10.2,6.8,7.55,16.25,-5.449999999999999,14.5,99999,NO,68.75,23.533,382.0,"SIHCCAJAVRI, NO<br>Elevation: 382.0 m"
011990,99999.0,2019.0,3.0,16.4,11.1,7.9,23.0,2.7,16.0,99999,NO,68.75,23.533,382.0,"SIHCCAJAVRI, NO<br>Elevation: 382.0 m"
011990,99999.0,2019.0,4.0,25.55,18.25,6.45,33.25,14.2,8.5,99999,NO,68.75,23.533,382.0,"SIHCCAJAVRI, NO<br>Elevation: 382.0 m"
012030,99999.0,2019.0,1.0,37.5,30.8,14.8,40.3,34.2,16.0,99999,NO,62.033,4.983,41.0,"KRAKENES, NO<br>Elevation: 41.0 m"
012030,99999.0,2019.0,2.0,41.25,36.25,21.2,45.25,37.7,14.5,99999,NO,62.033,4.983,41.0,"KRAKENES, NO<br>Elevation: 41.0 m"
012030,99999.0,2019.0,3.0,39.0,33.0,18.9,42.3,36.0,16.0,99999,NO,62.033,4.983,41.0,"KRAKENES, NO<br>Elevation: 41.0 m"
012030,99999.0,2019.0,4.0,41.75,28.7,9.05,45.3,38.5,8.5,99999,NO,62.033,4.983,41.0,"KRAKENES, NO<br>Elevation: 41.0 m"
012050,99999.0,2019.0,1.0,38.7,29.8,15.4,40.5,35.8,16.0,99999,NO,62.333,5.267,37.2,"SVINOY LH, NO<br>Elevation: 37.2 m"
012050,99999.0,2019.0,2.0,41.75,35.3,17.7,45.3,38.3,14.5,99999,NO,62.333,5.267,37.2,"SVINOY LH, NO<br>Elevation: 37.2 m"
012050,99999.0,2019.0,3.0,39.7,31.1,19.3,42.4,36.7,16.0,99999,NO,62.333,5.267,37.2,"SVINOY LH, NO<br>Elevation: 37.2 m"
012050,99999.0,2019.0,4.0,41.55,32.95,11.3,44.15,39.5,8.5,99999,NO,62.333,5.267,37.2,"SVINOY LH, NO<br>Elevation: 37.2 m"
012090,99999.0,2019.0,1.0,32.7,26.6,2.9,37.4,27.7,16.0,99999,NO,62.183,6.067,74.0,"ORSTA-VOLDA/HOVDEN, NO<br>Elevation: 74.0 m"
012090,99999.0,2019.0,2.0,38.2,32.15,4.25,47.0,31.45,14.5,99999,NO,62.183,6.067,74.0,"ORSTA-VOLDA/HOVDEN, NO<br>Elevation: 74.0 m"
012090,99999.0,2019.0,3.0,35.5,29.4,3.5,42.8,29.3,16.0,99999,NO,62.183,6.067,74.0,"ORSTA-VOLDA/HOVDEN, NO<br>Elevation: 74.0 m"
012090,99999.0,2019.0,4.0,39.6,24.549999999999997,3.0,49.3,25.25,8.5,99999,NO,62.183,6.067,74.0,"ORSTA-VOLDA/HOVDEN, NO<br>Elevation: 74.0 m"
012100,99999.0,2019.0,1.0,36.0,28.1,11.0,39.2,31.8,16.0,99999,NO,62.56,6.11,21.0,"VIGRA, NO<br>Elevation: 21.0 m"
012100,99999.0,2019.0,2.0,40.2,33.599999999999994,11.2,45.7,35.900000000000006,14.5,99999,NO,62.56,6.11,21.0,"VIGRA, NO<br>Elevation: 21.0 m"
012100,99999.0,2019.0,3.0,38.3,29.8,12.2,42.8,33.8,16.0,99999,NO,62.56,6.11,21.0,"VIGRA, NO<br>Elevation: 21.0 m"
012100,99999.0,2019.0,4.0,41.65,28.75,7.95,46.849999999999994,33.55,8.5,99999,NO,62.56,6.11,21.0,"VIGRA, NO<br>Elevation: 21.0 m"
012120,99999.0,2019.0,1.0,37.5,26.3,15.9,39.9,34.5,16.0,99999,NO,62.867,6.533,15.0,"ONA II, NO<br>Elevation: 15.0 m"
012120,99999.0,2019.0,2.0,40.849999999999994,32.95,16.1,45.2,37.4,14.5,99999,NO,62.867,6.533,15.0,"ONA II, NO<br>Elevation: 15.0 m"
012120,99999.0,2019.0,3.0,38.8,29.7,20.4,41.9,34.7,16.0,99999,NO,62.867,6.533,15.0,"ONA II, NO<br>Elevation: 15.0 m"
012120,99999.0,2019.0,4.0,41.65,30.9,9.7,43.6,38.85,8.5,99999,NO,62.867,6.533,15.0,"ONA II, NO<br>Elevation: 15.0 m"
012170,99999.0,2019.0,1.0,32.3,24.9,7.9,37.4,26.6,16.0,99999,NO,62.745,7.263,3.0,"ARO, NO<br>Elevation: 3.0 m"
012170,99999.0,2019.0,2.0,37.55,32.7,7.949999999999999,43.0,32.9,14.5,99999,NO,62.745,7.263,3.0,"ARO, NO<br>Elevation: 3.0 m"
012170,99999.0,2019.0,3.0,35.8,29.4,10.8,42.1,30.2,16.0,99999,NO,62.745,7.263,3.0,"ARO, NO<br>Elevation: 3.0 m"
012170,99999.0,2019.0,4.0,40.3,25.200000000000003,6.25,49.2,31.8,8.5,99999,NO,62.745,7.263,3.0,"ARO, NO<br>Elevation: 3.0 m"
012180,99999.0,2019.0,1.0,32.8,26.4,7.7,35.8,31.5,16.0,99999,NO,62.233,7.417,17.0,"TAFJORD, NO<br>Elevation: 17.0 m"
012180,99999.0,2019.0,2.0,38.95,29.1,6.25,44.85,33.4,14.5,99999,NO,62.233,7.417,17.0,"TAFJORD, NO<br>Elevation: 17.0 m"
012180,99999.0,2019.0,3.0,37.7,25.9,6.0,42.6,33.1,16.0,99999,NO,62.233,7.417,17.0,"TAFJORD, NO<br>Elevation: 17.0 m"
012180,99999.0,2019.0,4.0,40.6,18.049999999999997,5.4,49.349999999999994,32.1,8.5,99999,NO,62.233,7.417,17.0,"TAFJORD, NO<br>Elevation: 17.0 m"
012230,99999.0,2019.0,1.0,33.1,24.6,7.0,37.4,28.4,16.0,99999,NO,63.112,7.825,62.2,"KVERNBERGET, NO<br>Elevation: 62.2 m"
012230,99999.0,2019.0,2.0,39.0,32.05,6.8,43.7,34.45,14.5,99999,NO,63.112,7.825,62.2,"KVERNBERGET, NO<br>Elevation: 62.2 m"
012230,99999.0,2019.0,3.0,36.0,27.4,9.2,41.0,32.0,16.0,99999,NO,63.112,7.825,62.2,"KVERNBERGET, NO<br>Elevation: 62.2 m"
012230,99999.0,2019.0,4.0,40.1,25.85,5.45,45.15,33.599999999999994,8.5,99999,NO,63.112,7.825,62.2,"KVERNBERGET, NO<br>Elevation: 62.2 m"
012240,99999.0,2019.0,1.0,35.7,27.6,999.9,39.9,31.5,16.0,99999,NO,62.467,6.217,50.0,"AALESUND, NO<br>Elevation: 50.0 m"
012240,99999.0,2019.0,2.0,40.4,31.6,999.9,47.3,36.0,14.5,99999,NO,62.467,6.217,50.0,"AALESUND, NO<br>Elevation: 50.0 m"
012240,99999.0,2019.0,3.0,38.8,28.6,999.9,43.7,34.7,16.0,99999,NO,62.467,6.217,50.0,"AALESUND, NO<br>Elevation: 50.0 m"
012240,99999.0,2019.0,4.0,42.3,24.15,999.9,49.55,35.5,8.5,99999,NO,62.467,6.217,50.0,"AALESUND, NO<br>Elevation: 50.0 m"
012250,99999.0,2019.0,1.0,36.1,19.7,14.6,38.5,32.0,16.0,99999,NO,63.517,7.95,5.0,"VEIHOLMEN, NO<br>Elevation: 5.0 m"
012250,99999.0,2019.0,2.0,40.0,9999.9,13.5,43.8,37.2,14.5,99999,NO,63.517,7.95,5.0,"VEIHOLMEN, NO<br>Elevation: 5.0 m"
