USAF,WBAN_x,YEARMODA,TEMP,DEWP,WDSP,MAX,MIN,YEAR,MONTH,DAY,WBAN_y,CTRY,LAT,LON,ELEV(M),LBL
722143,53975.0,2015-12-31,40.8,33.5,3.5,50.7,31.8,2015.0,12.0,31.0,53975,US,32.579,-96.719,152.7,"LANCASTER AIRPORT, TX, US<br>Elevation: 152.7 m"
722143,53975.0,2016-12-31,53.9,36.5,9.0,73.2,46.9,2016.0,12.0,31.0,53975,US,32.579,-96.719,152.7,"LANCASTER AIRPORT, TX, US<br>Elevation: 152.7 m"
722143,53975.0,2017-12-31,32.3,28.6,8.9,37.8,25.7,2017.0,12.0,31.0,53975,US,32.579,-96.719,152.7,"LANCASTER AIRPORT, TX, US<br>Elevation: 152.7 m"
722143,53975.0,2018-12-31,44.5,39.0,4.5,59.2,39.2,2018.0,12.0,31.0,53975,US,32.579,-96.719,152.7,"LANCASTER AIRPORT, TX, US<br>Elevation: 152.7 m"
722160,13869.0,2010-12-31,59.0,46.4,6.2,75.0,44.1,2010.0,12.0,31.0,13869,US,31.536,-84.194,57.9,"SW GEORGIA REGIONAL ARPT, GA, US<br>Elevation: 57.9 m"
722160,13869.0,2011-12-31,61.1,51.1,4.3,72.0,53.6,2011.0,12.0,31.0,13869,US,31.536,-84.194,57.9,"SW GEORGIA REGIONAL ARPT, GA, US<br>Elevation: 57.9 m"
722160,13869.0,2012-12-31,41.5,34.3,1.0,60.1,28.9,2012.0,12.0,31.0,13869,US,31.536,-84.194,57.9,"SW GEORGIA REGIONAL ARPT, GA, US<br>Elevation: 57.9 m"
722160,13869.0,2013-12-31,50.0,44.8,2.5,57.9,36.0,2013.0,12.0,31.0,13869,US,31.536,-84.194,57.9,"SW GEORGIA REGIONAL ARPT, GA, US<br>Elevation: 57.9 m"
722160,13869.0,2014-12-31,49.5,43.6,5.9,55.9,46.4,2014.0,12.0,31.0,13869,US,31.536,-84.194,57.9,"SW GEORGIA REGIONAL ARPT, GA, US<br>Elevation: 57.9 m"
722160,13869.0,2015-12-31,69.4,67.6,4.7,73.9,60.8,2015.0,12.0,31.0,13869,US,31.536,-84.194,57.9,"SW GEORGIA REGIONAL ARPT, GA, US<br>Elevation: 57.9 m"
722160,13869.0,2016-12-31,43.1,31.2,1.8,57.0,33.1,2016.0,12.0,31.0,13869,US,31.536,-84.194,57.9,"SW GEORGIA REGIONAL ARPT, GA, US<br>Elevation: 57.9 m"
722160,13869.0,2017-12-31,44.5,38.3,3.9,60.1,34.0,2017.0,12.0,31.0,13869,US,31.536,-84.194,57.9,"SW GEORGIA REGIONAL ARPT, GA, US<br>Elevation: 57.9 m"
722160,13869.0,2018-12-31,70.3,64.3,7.0,78.1,64.0,2018.0,12.0,31.0,13869,US,31.536,-84.194,57.9,"SW GEORGIA REGIONAL ARPT, GA, US<br>Elevation: 57.9 m"
722137,13878.0,2010-12-31,57.0,51.0,4.1,68.0,51.1,2010.0,12.0,31.0,13878,US,31.152,-81.391,4.9,"MALCOLM MC KINNON AIRPORT, GA, US<br>Elevation: 4.9 m"
722137,13878.0,2011-12-31,61.9,53.7,6.0,73.0,54.0,2011.0,12.0,31.0,13878,US,31.152,-81.391,4.9,"MALCOLM MC KINNON AIRPORT, GA, US<br>Elevation: 4.9 m"
722137,13878.0,2012-12-31,45.3,37.6,3.7,60.1,35.1,2012.0,12.0,31.0,13878,US,31.152,-81.391,4.9,"MALCOLM MC KINNON AIRPORT, GA, US<br>Elevation: 4.9 m"
722137,13878.0,2013-12-31,54.5,46.5,2.5,64.0,46.9,2013.0,12.0,31.0,13878,US,31.152,-81.391,4.9,"MALCOLM MC KINNON AIRPORT, GA, US<br>Elevation: 4.9 m"
722137,13878.0,2014-12-31,50.5,45.1,10.2,64.9,46.0,2014.0,12.0,31.0,13878,US,31.152,-81.391,4.9,"MALCOLM MC KINNON AIRPORT, GA, US<br>Elevation: 4.9 m"
722137,13878.0,2015-12-31,71.8,70.2,4.4,78.1,68.0,2015.0,12.0,31.0,13878,US,31.152,-81.391,4.9,"MALCOLM MC KINNON AIRPORT, GA, US<br>Elevation: 4.9 m"
722137,13878.0,2016-12-31,46.1,35.0,1.4,59.0,36.0,2016.0,12.0,31.0,13878,US,31.152,-81.391,4.9,"MALCOLM MC KINNON AIRPORT, GA, US<br>Elevation: 4.9 m"
722137,13878.0,2017-12-31,46.1,38.9,5.6,57.0,35.1,2017.0,12.0,31.0,13878,US,31.152,-81.391,4.9,"MALCOLM MC KINNON AIRPORT, GA, US<br>Elevation: 4.9 m"
722137,13878.0,2018-12-31,65.1,62.8,3.9,73.9,59.0,2018.0,12.0,31.0,13878,US,31.152,-81.391,4.9,"MALCOLM MC KINNON AIRPORT, GA, US<br>Elevation: 4.9 m"
722094,53984.0,2010-12-31,61.9,40.3,9.2,68.0,53.6,2010.0,12.0,31.0,53984,US,32.699,-97.047,179.5,"GRAND PRAIRIE MUNICIPAL AIRPORT, TX, US<br>Elevation: 179.5 m"
722094,53984.0,2011-12-31,54.8,36.7,4.6,73.4,41.0,2011.0,12.0,31.0,53984,US,32.699,-97.047,179.5,"GRAND PRAIRIE MUNICIPAL AIRPORT, TX, US<br>Elevation: 179.5 m"
722094,53984.0,2012-12-31,42.6,36.0,4.9,48.2,37.4,2012.0,12.0,31.0,53984,US,32.699,-97.047,179.5,"GRAND PRAIRIE MUNICIPAL AIRPORT, TX, US<br>Elevation: 179.5 m"
722094,53984.0,2013-12-31,39.2,22.0,2.7,51.8,28.4,2013.0,12.0,31.0,53984,US,32.699,-97.047,179.5,"GRAND PRAIRIE MUNICIPAL AIRPORT, TX, US<br>Elevation: 179.5 m"
722094,53984.0,2014-12-31,36.7,28.2,10.5,44.1,32.0,2014.0,12.0,31.0,53984,US,32.699,-97.047,179.5,"GRAND PRAIRIE MUNICIPAL AIRPORT, TX, US<br>Elevation: 179.5 m"
722094,53984.0,2015-12-31,43.1,34.4,4.2,51.8,36.0,2015.0,12.0,31.0,53984,US,32.699,-97.047,179.5,"GRAND PRAIRIE MUNICIPAL AIRPORT, TX, US<br>Elevation: 179.5 m"
722094,53984.0,2016-12-31,53.8,33.8,10.1,71.6,48.2,2016.0,12.0,31.0,53984,US,32.699,-97.047,179.5,"GRAND PRAIRIE MUNICIPAL AIRPORT, TX, US<br>Elevation: 179.5 m"
722094,53984.0,2017-12-31,31.5,28.2,9.6,36.9,24.8,2017.0,12.0,31.0,53984,US,32.699,-97.047,179.5,"GRAND PRAIRIE MUNICIPAL AIRPORT, TX, US<br>Elevation: 179.5 m"
722094,53984.0,2018-12-31,45.6,38.5,4.9,62.6,39.2,2018.0,12.0,31.0,53984,US,32.699,-97.047,179.5,"GRAND PRAIRIE MUNICIPAL AIRPORT, TX, US<br>Elevation: 179.5 m"
722054,53959.0,2010-12-31,62.8,57.6,14.9,70.0,57.9,2010.0,12.0,31.0,53959,US,35.135,-90.234,65.2,"WEST MEMPHIS MUNICIPAL APT, AR, US<br>Elevation: 65.2 m"
722054,53959.0,2011-12-31,50.1,36.5,5.9,63.0,34.0,2011.0,12.0,31.0,53959,US,35.135,-90.234,65.2,"WEST MEMPHIS MUNICIPAL APT, AR, US<br>Elevation: 65.2 m"
722054,53959.0,2012-12-31,37.2,31.1,4.1,44.1,30.0,2012.0,12.0,31.0,53959,US,35.135,-90.234,65.2,"WEST MEMPHIS MUNICIPAL APT, AR, US<br>Elevation: 65.2 m"
722054,53959.0,2013-12-31,32.3,24.8,1.9,46.0,21.9,2013.0,12.0,31.0,53959,US,35.135,-90.234,65.2,"WEST MEMPHIS MUNICIPAL APT, AR, US<br>Elevation: 65.2 m"
722054,53959.0,2014-12-31,30.7,22.9,9.6,37.0,25.0,2014.0,12.0,31.0,53959,US,35.135,-90.234,65.2,"WEST MEMPHIS MUNICIPAL APT, AR, US<br>Elevation: 65.2 m"
722054,53959.0,2015-12-31,37.9,32.2,6.5,44.1,32.0,2015.0,12.0,31.0,53959,US,35.135,-90.234,65.2,"WEST MEMPHIS MUNICIPAL APT, AR, US<br>Elevation: 65.2 m"
722054,53959.0,2016-12-31,43.9,34.4,9.8,46.4,39.0,2016.0,12.0,31.0,53959,US,35.135,-90.234,65.2,"WEST MEMPHIS MUNICIPAL APT, AR, US<br>Elevation: 65.2 m"
722054,53959.0,2017-12-31,21.3,9.9,12.6,28.9,16.0,2017.0,12.0,31.0,53959,US,35.135,-90.234,65.2,"WEST MEMPHIS MUNICIPAL APT, AR, US<br>Elevation: 65.2 m"
722054,53959.0,2018-12-31,56.3,49.0,7.3,69.1,46.4,2018.0,12.0,31.0,53959,US,35.135,-90.234,65.2,"WEST MEMPHIS MUNICIPAL APT, AR, US<br>Elevation: 65.2 m"
722092,53941.0,2010-12-31,59.3,45.6,10.7,64.4,39.2,2010.0,12.0,31.0,53941,US,36.605,-94.738,253.9,"GROVE MUNICIPAL AIRPORT, OK, US<br>Elevation: 253.9 m"
722092,53941.0,2011-12-31,45.8,28.8,6.5,64.4,30.2,2011.0,12.0,31.0,53941,US,36.605,-94.738,253.9,"GROVE MUNICIPAL AIRPORT, OK, US<br>Elevation: 253.9 m"
722092,53941.0,2012-12-31,36.9,31.9,2.9,39.2,33.8,2012.0,12.0,31.0,53941,US,36.605,-94.738,253.9,"GROVE MUNICIPAL AIRPORT, OK, US<br>Elevation: 253.9 m"
722092,53941.0,2013-12-31,33.3,23.2,3.7,53.6,21.2,2013.0,12.0,31.0,53941,US,36.605,-94.738,253.9,"GROVE MUNICIPAL AIRPORT, OK, US<br>Elevation: 253.9 m"
722092,53941.0,2014-12-31,26.4,14.2,4.1,28.4,23.0,2014.0,12.0,31.0,53941,US,36.605,-94.738,253.9,"GROVE MUNICIPAL AIRPORT, OK, US<br>Elevation: 253.9 m"
722092,53941.0,2015-12-31,35.7,31.3,1.2,41.0,32.0,2015.0,12.0,31.0,53941,US,36.605,-94.738,253.9,"GROVE MUNICIPAL AIRPORT, OK, US<br>Elevation: 253.9 m"
722092,53941.0,2016-12-31,50.1,26.7,8.8,55.4,42.8,2016.0,12.0,31.0,53941,US,36.605,-94.738,253.9,"GROVE MUNICIPAL AIRPORT, OK, US<br>Elevation: 253.9 m"
722092,53941.0,2017-12-31,20.6,7.9,6.9,26.6,14.0,2017.0,12.0,31.0,53941,US,36.605,-94.738,253.9,"GROVE MUNICIPAL AIRPORT, OK, US<br>Elevation: 253.9 m"
722092,53941.0,2018-12-31,41.6,37.2,2.6,46.4,37.4,2018.0,12.0,31.0,53941,US,36.605,-94.738,253.9,"GROVE MUNICIPAL AIRPORT, OK, US<br>Elevation: 253.9 m"
720963,99999.0,2010-10-07,70.2,45.9,9.7,82.4,59.0,2010.0,10.0,7.0,99999,US,32.079,-106.153,1246.0,"MCGREGOR RANGE BASE CAMP, NM, US<br>Elevation: 1246.0 m"
720963,99999.0,2011-12-31,54.3,25.4,8.1,66.2,41.0,2011.0,12.0,31.0,99999,US,32.079,-106.153,1246.0,"MCGREGOR RANGE BASE CAMP, NM, US<br>Elevation: 1246.0 m"
720963,99999.0,2012-11-05,62.2,24.4,4.8,76.3,45.0,2012.0,11.0,5.0,99999,US,32.079,-106.153,1246.0,"MCGREGOR RANGE BASE CAMP, NM, US<br>Elevation: 1246.0 m"
720963,99999.0,2013-10-21,59.2,19.5,9.7,73.4,48.9,2013.0,10.0,21.0,99999,US,32.079,-106.153,1246.0,"MCGREGOR RANGE BASE CAMP, NM, US<br>Elevation: 1246.0 m"
720963,99999.0,2014-12-31,23.2,14.7,17.9,46.4,17.8,2014.0,12.0,31.0,99999,US,32.079,-106.153,1246.0,"MCGREGOR RANGE BASE CAMP, NM, US<br>Elevation: 1246.0 m"
720963,99999.0,2015-12-31,38.0,28.0,7.1,46.6,27.1,2015.0,12.0,31.0,99999,US,32.079,-106.153,1246.0,"MCGREGOR RANGE BASE CAMP, NM, US<br>Elevation: 1246.0 m"
720963,99999.0,2016-12-31,46.5,39.9,8.1,52.7,38.5,2016.0,12.0,31.0,99999,US,32.079,-106.153,1246.0,"MCGREGOR RANGE BASE CAMP, NM, US<br>Elevation: 1246.0 m"
720963,99999.0,2017-12-31,56.8,17.2,10.8,67.1,41.5,2017.0,12.0,31.0,99999,US,32.079,-106.153,1246.0,"MCGREGOR RANGE BASE CAMP, NM, US<br>Elevation: 1246.0 m"
720963,99999.0,2018-12-31,37.4,21.8,6.3,50.4,27.1,2018.0,12.0,31.0,99999,US,32.079,-106.153,1246.0,"MCGREGOR RANGE BASE CAMP, NM, US<br>Elevation: 1246.0 m"
720721,255.0,2010-12-31,64.7,63.7,14.2,68.0,62.6,2010.0,12.0,31.0,255,US,29.483,-93.633,224.0,"SABINE OIL PLATFORM, LA, US<br>Elevation: 224.0 m"
720721,255.0,2011-12-31,66.1,64.4,4.0,68.0,64.4,2011.0,12.0,31.0,255,US,29.483,-93.633,224.0,"SABINE OIL PLATFORM, LA, US<br>Elevation: 224.0 m"
720721,255.0,2012-12-31,55.6,51.5,19.8,62.6,50.0,2012.0,12.0,31.0,255,US,29.483,-93.633,224.0,"SABINE OIL PLATFORM, LA, US<br>Elevation: 224.0 m"
720721,255.0,2013-12-31,45.9,41.0,13.5,50.0,44.6,2013.0,12.0,31.0,255,US,29.483,-93.633,224.0,"SABINE OIL PLATFORM, LA, US<br>Elevation: 224.0 m"
720721,255.0,2014-12-31,45.7,39.7,19.3,51.8,42.8,2014.0,12.0,31.0,255,US,29.483,-93.633,224.0,"SABINE OIL PLATFORM, LA, US<br>Elevation: 224.0 m"
720721,255.0,2015-12-31,55.5,48.7,19.4,59.0,53.6,2015.0,12.0,31.0,255,US,29.483,-93.633,224.0,"SABINE OIL PLATFORM, LA, US<br>Elevation: 224.0 m"
720721,255.0,2016-12-31,67.3,67.3,5.8,68.0,66.2,2016.0,12.0,31.0,255,US,29.483,-93.633,224.0,"SABINE OIL PLATFORM, LA, US<br>Elevation: 224.0 m"
720721,255.0,2017-12-31,51.0,49.3,15.9,64.4,42.8,2017.0,12.0,31.0,255,US,29.483,-93.633,224.0,"SABINE OIL PLATFORM, LA, US<br>Elevation: 224.0 m"
720721,255.0,2018-12-31,59.2,57.0,9.3,68.0,53.6,2018.0,12.0,31.0,255,US,29.483,-93.633,224.0,"SABINE OIL PLATFORM, LA, US<br>Elevation: 224.0 m"
720669,247.0,2010-12-31,72.3,69.3,999.9,73.4,71.6,2010.0,12.0,31.0,247,US,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX, US<br>Elevation: 224.0 m"
720669,247.0,2011-12-31,72.3,69.0,999.9,73.4,71.6,2011.0,12.0,31.0,247,US,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX, US<br>Elevation: 224.0 m"
720669,247.0,2012-12-21,58.4,39.3,999.9,59.0,57.2,2012.0,12.0,21.0,247,US,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX, US<br>Elevation: 224.0 m"
720669,247.0,2013-12-31,62.2,55.7,999.9,64.4,60.8,2013.0,12.0,31.0,247,US,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX, US<br>Elevation: 224.0 m"
720669,247.0,2014-12-31,65.3,55.4,999.9,66.2,62.6,2014.0,12.0,31.0,247,US,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX, US<br>Elevation: 224.0 m"
720669,247.0,2015-12-31,69.8,66.3,17.6,73.4,66.2,2015.0,12.0,31.0,247,US,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX, US<br>Elevation: 224.0 m"
720669,247.0,2016-12-31,71.9,62.0,21.2,77.0,66.2,2016.0,12.0,31.0,247,US,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX, US<br>Elevation: 224.0 m"
720669,247.0,2017-12-31,70.0,64.5,3.2,73.4,57.2,2017.0,12.0,31.0,247,US,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX, US<br>Elevation: 224.0 m"
720669,247.0,2018-12-31,71.3,69.0,15.6,73.4,64.4,2018.0,12.0,31.0,247,US,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX, US<br>Elevation: 224.0 m"
720608,200.0,2010-08-31,77.8,66.0,999.9,95.0,64.4,2010.0,8.0,31.0,200,US,34.181,-79.335,28.0,"MARION COUNTY AIRPORT, SC, US<br>Elevation: 28.0 m"
720608,200.0,2011-12-31,57.2,45.6,7.9,68.0,50.0,2011.0,12.0,31.0,200,US,34.181,-79.335,28.0,"MARION COUNTY AIRPORT, SC, US<br>Elevation: 28.0 m"
720608,200.0,2012-12-31,37.8,30.7,2.7,55.4,28.4,2012.0,12.0,31.0,200,US,34.181,-79.335,28.0,"MARION COUNTY AIRPORT, SC, US<br>Elevation: 28.0 m"
720608,200.0,2013-12-31,48.2,40.7,3.6,53.6,42.8,2013.0,12.0,31.0,200,US,34.181,-79.335,28.0,"MARION COUNTY AIRPORT, SC, US<br>Elevation: 28.0 m"
720608,200.0,2014-12-31,39.0,32.2,0.9,48.2,32.0,2014.0,12.0,31.0,200,US,34.181,-79.335,28.0,"MARION COUNTY AIRPORT, SC, US<br>Elevation: 28.0 m"
720608,200.0,2015-12-31,66.5,65.5,2.3,71.6,64.4,2015.0,12.0,31.0,200,US,34.181,-79.335,28.0,"MARION COUNTY AIRPORT, SC, US<br>Elevation: 28.0 m"
720608,200.0,2016-12-31,36.8,27.9,2.2,51.8,26.6,2016.0,12.0,31.0,200,US,34.181,-79.335,28.0,"MARION COUNTY AIRPORT, SC, US<br>Elevation: 28.0 m"
720608,200.0,2017-12-31,35.1,24.3,6.8,41.0,30.2,2017.0,12.0,31.0,200,US,34.181,-79.335,28.0,"MARION COUNTY AIRPORT, SC, US<br>Elevation: 28.0 m"
720608,200.0,2018-12-31,58.2,57.8,3.2,66.2,55.4,2018.0,12.0,31.0,200,US,34.181,-79.335,28.0,"MARION COUNTY AIRPORT, SC, US<br>Elevation: 28.0 m"
720599,192.0,2010-12-31,42.3,34.4,0.7,57.2,32.0,2010.0,12.0,31.0,192,US,34.783,-81.2,200.3,"CHESTER CATAWBA REGIONAL AIRPORT, SC, US<br>Elevation: 200.3 m"
720599,192.0,2011-12-31,54.6,44.2,4.6,62.6,46.4,2011.0,12.0,31.0,192,US,34.783,-81.2,200.3,"CHESTER CATAWBA REGIONAL AIRPORT, SC, US<br>Elevation: 200.3 m"
720599,192.0,2012-12-31,38.4,27.5,3.0,53.6,28.4,2012.0,12.0,31.0,192,US,34.783,-81.2,200.3,"CHESTER CATAWBA REGIONAL AIRPORT, SC, US<br>Elevation: 200.3 m"
720599,192.0,2013-12-31,46.2,39.0,2.4,51.8,37.4,2013.0,12.0,31.0,192,US,34.783,-81.2,200.3,"CHESTER CATAWBA REGIONAL AIRPORT, SC, US<br>Elevation: 200.3 m"
720599,192.0,2014-12-31,38.2,32.8,0.6,46.4,32.0,2014.0,12.0,31.0,192,US,34.783,-81.2,200.3,"CHESTER CATAWBA REGIONAL AIRPORT, SC, US<br>Elevation: 200.3 m"
720599,192.0,2015-12-31,62.4,62.1,2.2,62.6,60.8,2015.0,12.0,31.0,192,US,34.783,-81.2,200.3,"CHESTER CATAWBA REGIONAL AIRPORT, SC, US<br>Elevation: 200.3 m"
720599,192.0,2016-12-31,35.4,19.0,2.1,44.6,26.6,2016.0,12.0,31.0,192,US,34.783,-81.2,200.3,"CHESTER CATAWBA REGIONAL AIRPORT, SC, US<br>Elevation: 200.3 m"
720599,192.0,2017-12-31,32.9,17.2,7.9,42.8,28.4,2017.0,12.0,31.0,192,US,34.783,-81.2,200.3,"CHESTER CATAWBA REGIONAL AIRPORT, SC, US<br>Elevation: 200.3 m"
720599,192.0,2018-12-31,55.3,55.3,2.0,62.6,51.8,2018.0,12.0,31.0,192,US,34.783,-81.2,200.3,"CHESTER CATAWBA REGIONAL AIRPORT, SC, US<br>Elevation: 200.3 m"
720528,3064.0,2010-12-31,13.0,-0.3,13.2,24.8,6.8,2010.0,12.0,31.0,3064,US,38.698,-106.07,2421.9,"CENTRAL COLORADO REGIONAL AP, CO, US<br>Elevation: 2421.9 m"
720528,3064.0,2011-12-31,39.2,8.1,16.5,44.6,28.4,2011.0,12.0,31.0,3064,US,38.698,-106.07,2421.9,"CENTRAL COLORADO REGIONAL AP, CO, US<br>Elevation: 2421.9 m"
720528,3064.0,2012-12-31,16.3,6.9,2.3,31.6,0.9,2012.0,12.0,31.0,3064,US,38.698,-106.07,2421.9,"CENTRAL COLORADO REGIONAL AP, CO, US<br>Elevation: 2421.9 m"
720528,3064.0,2013-12-31,23.3,9.3,6.2,41.5,2.3,2013.0,12.0,31.0,3064,US,38.698,-106.07,2421.9,"CENTRAL COLORADO REGIONAL AP, CO, US<br>Elevation: 2421.9 m"
720528,3064.0,2014-12-31,-4.5,-11.2,3.3,16.3,-17.7,2014.0,12.0,31.0,3064,US,38.698,-106.07,2421.9,"CENTRAL COLORADO REGIONAL AP, CO, US<br>Elevation: 2421.9 m"
720528,3064.0,2015-12-31,9.4,-1.0,3.8,19.2,-2.6,2015.0,12.0,31.0,3064,US,38.698,-106.07,2421.9,"CENTRAL COLORADO REGIONAL AP, CO, US<br>Elevation: 2421.9 m"
720528,3064.0,2016-12-31,37.2,6.4,9.1,44.8,26.6,2016.0,12.0,31.0,3064,US,38.698,-106.07,2421.9,"CENTRAL COLORADO REGIONAL AP, CO, US<br>Elevation: 2421.9 m"
720528,3064.0,2017-12-31,37.6,4.0,10.6,50.0,16.7,2017.0,12.0,31.0,3064,US,38.698,-106.07,2421.9,"CENTRAL COLORADO REGIONAL AP, CO, US<br>Elevation: 2421.9 m"
720528,3064.0,2018-12-31,18.1,8.5,4.3,33.3,7.9,2018.0,12.0,31.0,3064,US,38.698,-106.07,2421.9,"CENTRAL COLORADO REGIONAL AP, CO, US<br>Elevation: 2421.9 m"
720357,53993.0,2010-12-31,49.1,37.0,8.3,59.0,32.0,2010.0,12.0,31.0,53993,US,35.95,-96.773,279.2,"CUSHING MUNICIPAL AIRPORT, OK, US<br>Elevation: 279.2 m"
720357,53993.0,2011-12-31,51.5,32.0,7.5,73.4,39.2,2011.0,12.0,31.0,53993,US,35.95,-96.773,279.2,"CUSHING MUNICIPAL AIRPORT, OK, US<br>Elevation: 279.2 m"
720357,53993.0,2012-12-31,35.6,32.6,5.5,37.4,33.8,2012.0,12.0,31.0,53993,US,35.95,-96.773,279.2,"CUSHING MUNICIPAL AIRPORT, OK, US<br>Elevation: 279.2 m"
720357,53993.0,2013-12-31,32.8,23.7,4.4,55.4,19.4,2013.0,12.0,31.0,53993,US,35.95,-96.773,279.2,"CUSHING MUNICIPAL AIRPORT, OK, US<br>Elevation: 279.2 m"
720357,53993.0,2014-12-31,21.3,13.9,7.4,24.8,17.6,2014.0,12.0,31.0,53993,US,35.95,-96.773,279.2,"CUSHING MUNICIPAL AIRPORT, OK, US<br>Elevation: 279.2 m"
720357,53993.0,2015-12-31,35.1,33.7,3.6,41.0,32.0,2015.0,12.0,31.0,53993,US,35.95,-96.773,279.2,"CUSHING MUNICIPAL AIRPORT, OK, US<br>Elevation: 279.2 m"
720357,53993.0,2016-12-31,47.1,23.4,8.5,56.5,36.3,2016.0,12.0,31.0,53993,US,35.95,-96.773,279.2,"CUSHING MUNICIPAL AIRPORT, OK, US<br>Elevation: 279.2 m"
720357,53993.0,2017-12-31,18.2,5.2,9.3,22.3,13.1,2017.0,12.0,31.0,53993,US,35.95,-96.773,279.2,"CUSHING MUNICIPAL AIRPORT, OK, US<br>Elevation: 279.2 m"
720357,53993.0,2018-12-31,38.0,34.8,6.0,44.6,35.1,2018.0,12.0,31.0,53993,US,35.95,-96.773,279.2,"CUSHING MUNICIPAL AIRPORT, OK, US<br>Elevation: 279.2 m"
720376,63880.0,2010-12-31,54.8,41.6,7.6,68.0,48.2,2010.0,12.0,31.0,63880,US,34.229,-86.256,314.6,"THE ALBERTVILLE MUNI ARPT-THOMAS J BRUMLIK FLD, AL, US<br>Elevation: 314.6 m"
720376,63880.0,2011-12-31,50.3,38.7,4.2,62.6,37.4,2011.0,12.0,31.0,63880,US,34.229,-86.256,314.6,"THE ALBERTVILLE MUNI ARPT-THOMAS J BRUMLIK FLD, AL, US<br>Elevation: 314.6 m"
720376,63880.0,2012-12-31,37.3,26.2,3.5,48.2,30.2,2012.0,12.0,31.0,63880,US,34.229,-86.256,314.6,"THE ALBERTVILLE MUNI ARPT-THOMAS J BRUMLIK FLD, AL, US<br>Elevation: 314.6 m"
720376,63880.0,2013-12-31,35.5,32.2,4.9,42.8,32.0,2013.0,12.0,31.0,63880,US,34.229,-86.256,314.6,"THE ALBERTVILLE MUNI ARPT-THOMAS J BRUMLIK FLD, AL, US<br>Elevation: 314.6 m"
720376,63880.0,2014-12-31,35.2,31.9,5.8,44.6,30.2,2014.0,12.0,31.0,63880,US,34.229,-86.256,314.6,"THE ALBERTVILLE MUNI ARPT-THOMAS J BRUMLIK FLD, AL, US<br>Elevation: 314.6 m"
720376,63880.0,2015-12-31,47.2,46.6,6.4,53.6,41.0,2015.0,12.0,31.0,63880,US,34.229,-86.256,314.6,"THE ALBERTVILLE MUNI ARPT-THOMAS J BRUMLIK FLD, AL, US<br>Elevation: 314.6 m"
720376,63880.0,2016-12-31,39.1,28.2,5.0,44.6,33.8,2016.0,12.0,31.0,63880,US,34.229,-86.256,314.6,"THE ALBERTVILLE MUNI ARPT-THOMAS J BRUMLIK FLD, AL, US<br>Elevation: 314.6 m"
720376,63880.0,2017-12-31,30.4,26.8,7.4,35.6,26.6,2017.0,12.0,31.0,63880,US,34.229,-86.256,314.6,"THE ALBERTVILLE MUNI ARPT-THOMAS J BRUMLIK FLD, AL, US<br>Elevation: 314.6 m"
720376,63880.0,2018-12-31,59.7,56.6,8.7,69.8,51.8,2018.0,12.0,31.0,63880,US,34.229,-86.256,314.6,"THE ALBERTVILLE MUNI ARPT-THOMAS J BRUMLIK FLD, AL, US<br>Elevation: 314.6 m"
720274,93799.0,2010-12-31,41.9,33.4,0.3,63.9,29.3,2010.0,12.0,31.0,93799,US,34.273,-78.715,29.9,"COLUMBUS CO MUNICIPAL ARPT, NC, US<br>Elevation: 29.9 m"
720274,93799.0,2011-12-31,57.6,45.3,5.5,66.2,51.8,2011.0,12.0,31.0,93799,US,34.273,-78.715,29.9,"COLUMBUS CO MUNICIPAL ARPT, NC, US<br>Elevation: 29.9 m"
720274,93799.0,2012-12-31,37.6,28.0,2.0,56.8,26.1,2012.0,12.0,31.0,93799,US,34.273,-78.715,29.9,"COLUMBUS CO MUNICIPAL ARPT, NC, US<br>Elevation: 29.9 m"
720274,93799.0,2013-12-31,48.9,40.3,1.1,54.5,43.7,2013.0,12.0,31.0,93799,US,34.273,-78.715,29.9,"COLUMBUS CO MUNICIPAL ARPT, NC, US<br>Elevation: 29.9 m"
720274,93799.0,2014-12-31,39.2,31.0,1.7,48.2,30.2,2014.0,12.0,31.0,93799,US,34.273,-78.715,29.9,"COLUMBUS CO MUNICIPAL ARPT, NC, US<br>Elevation: 29.9 m"
720274,93799.0,2015-12-31,67.5,65.3,1.7,71.8,63.5,2015.0,12.0,31.0,93799,US,34.273,-78.715,29.9,"COLUMBUS CO MUNICIPAL ARPT, NC, US<br>Elevation: 29.9 m"
720274,93799.0,2016-12-31,39.2,29.5,1.6,56.3,27.9,2016.0,12.0,31.0,93799,US,34.273,-78.715,29.9,"COLUMBUS CO MUNICIPAL ARPT, NC, US<br>Elevation: 29.9 m"
720274,93799.0,2017-12-31,36.5,22.3,5.2,45.0,30.2,2017.0,12.0,31.0,93799,US,34.273,-78.715,29.9,"COLUMBUS CO MUNICIPAL ARPT, NC, US<br>Elevation: 29.9 m"
